clientnum,customer_age,dependent_count,gender,income_category,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_revolving_bal,total_trans_amt,avg_open_to_buy,total_trans_ct,avg_utilization_ratio,status,card_category,education_level,marital_status
716841783,51,0,M,$120K +,36,4,2,18733.0,1292,5080,17441.0,85,0.069,Existing Customer,Blue,Graduate,Married
794524833,36,3,F,$40K - $60K,18,4,3,2265.0,1345,4009,920.0,73,0.594,Existing Customer,Blue,Graduate,Single
721359183,33,2,F,$40K - $60K,19,4,3,2907.0,1537,4390,1370.0,76,0.529,Existing Customer,Blue,Unknown,Married
766946058,51,2,F,$40K - $60K,44,4,6,5489.0,1665,4010,3824.0,75,0.303,Existing Customer,Blue,Unknown,Unknown
708549033,50,1,F,Less than $40K,32,4,1,2055.0,1276,5025,779.0,70,0.621,Existing Customer,Blue,High School,Married
708378108,39,1,F,$40K - $60K,36,5,3,2147.0,771,4631,1376.0,76,0.359,Existing Customer,Blue,Post-Graduate,Married
826168083,49,4,F,Less than $40K,45,3,3,1757.0,1307,4750,450.0,72,0.744,Existing Customer,Blue,Unknown,Divorced
715312158,41,2,F,Less than $40K,29,4,2,2670.0,2079,3895,591.0,59,0.779,Existing Customer,Blue,Graduate,Single
711688983,51,2,M,$80K - $120K,38,4,2,21382.0,1692,3060,19690.0,66,0.079,Existing Customer,Blue,Unknown,Divorced
714393708,54,0,F,$40K - $60K,46,6,2,2254.0,533,4913,1721.0,84,0.236,Existing Customer,Blue,College,Married
789477483,40,5,F,Unknown,31,6,3,4433.0,1488,3847,2945.0,76,0.336,Existing Customer,Blue,Unknown,Single
712481733,55,2,F,Less than $40K,36,4,2,1438.3,739,4078,699.3,77,0.514,Existing Customer,Blue,Graduate,Married
709285683,48,4,M,$60K - $80K,31,4,1,1438.3,0,4509,1438.3,74,0.0,Existing Customer,Blue,Unknown,Divorced
789823383,44,3,F,Less than $40K,34,3,3,2786.0,1635,4532,1151.0,82,0.587,Existing Customer,Blue,Unknown,Single
709980783,51,3,F,Less than $40K,36,4,3,3961.0,1729,4066,2232.0,63,0.437,Existing Customer,Blue,High School,Divorced
772054458,43,3,M,$60K - $80K,32,4,1,2476.0,1944,4025,532.0,65,0.785,Existing Customer,Blue,Unknown,Unknown
717045033,45,3,F,Unknown,36,6,1,8459.0,757,4677,7702.0,87,0.089,Existing Customer,Blue,Unknown,Married
710503308,48,2,F,Unknown,29,6,1,9554.0,2337,4049,7217.0,71,0.245,Existing Customer,Blue,Graduate,Single
757167633,50,2,M,$60K - $80K,43,4,3,4388.0,642,3836,3746.0,81,0.146,Existing Customer,Blue,Uneducated,Single
779739783,43,2,M,$60K - $80K,28,6,3,19826.0,1389,3561,18437.0,73,0.07,Existing Customer,Blue,Graduate,Married
758653833,34,1,F,$40K - $60K,27,3,1,2173.0,0,4392,2173.0,83,0.0,Existing Customer,Blue,Graduate,Married
771288258,48,3,F,$40K - $60K,36,6,2,2545.0,1894,4660,651.0,68,0.744,Existing Customer,Blue,Unknown,Unknown
708433683,54,2,M,$80K - $120K,37,3,2,3164.0,2201,4410,963.0,86,0.696,Existing Customer,Blue,Graduate,Married
713175483,44,2,F,Less than $40K,40,6,2,6022.0,871,3745,5151.0,74,0.145,Existing Customer,Blue,Graduate,Married
789238683,53,2,M,$120K +,42,4,2,22664.0,0,4586,22664.0,89,0.0,Existing Customer,Blue,Uneducated,Divorced
710502258,39,3,M,$60K - $80K,36,5,3,2527.0,2204,4598,323.0,85,0.872,Existing Customer,Blue,Graduate,Single
719464758,52,1,F,Less than $40K,43,5,2,1438.3,604,4219,834.3,83,0.42,Existing Customer,Blue,College,Single
708442158,51,1,F,Unknown,38,3,2,6182.0,1516,3801,4666.0,61,0.245,Existing Customer,Blue,College,Married
717093858,49,2,F,Less than $40K,36,4,3,2154.0,1490,3664,664.0,63,0.692,Existing Customer,Blue,College,Married
711654558,46,3,M,$60K - $80K,36,6,3,2179.0,1632,4025,547.0,69,0.749,Existing Customer,Blue,Graduate,Unknown
718924983,59,0,M,$60K - $80K,48,5,1,4906.0,1302,4833,3604.0,80,0.265,Existing Customer,Blue,Uneducated,Single
717463608,38,1,F,$40K - $60K,26,5,3,2346.0,1407,4116,939.0,79,0.6,Existing Customer,Blue,Unknown,Married
715779333,45,3,F,Less than $40K,36,5,2,4753.0,0,3895,4753.0,71,0.0,Existing Customer,Blue,Graduate,Single
789563658,64,0,M,Less than $40K,56,5,4,12155.0,0,4618,12155.0,60,0.0,Existing Customer,Silver,College,Single
709239483,49,1,F,$40K - $60K,36,5,3,2721.0,1527,4622,1194.0,88,0.561,Existing Customer,Blue,Graduate,Married
766456683,51,1,F,Less than $40K,44,6,2,6160.0,2258,3986,3902.0,80,0.367,Existing Customer,Blue,Graduate,Married
779703258,41,4,F,Less than $40K,24,3,3,2069.0,1393,4962,676.0,70,0.673,Existing Customer,Blue,Graduate,Single
709719333,41,2,M,$80K - $120K,29,6,3,28422.0,1258,4841,27164.0,80,0.044,Existing Customer,Blue,High School,Single
717016833,39,4,M,$80K - $120K,27,6,4,1438.3,0,4282,1438.3,69,0.0,Existing Customer,Blue,Uneducated,Married
711017433,41,3,M,Less than $40K,23,5,2,1438.3,0,4416,1438.3,68,0.0,Existing Customer,Blue,Graduate,Divorced
806995683,61,0,M,$60K - $80K,56,4,1,4783.0,2517,2870,2266.0,50,0.526,Existing Customer,Blue,Doctorate,Single
720575058,47,3,M,$60K - $80K,36,3,2,2589.0,1693,4259,896.0,83,0.654,Existing Customer,Blue,Unknown,Single
770828358,38,1,M,$80K - $120K,25,4,2,8138.0,0,4839,8138.0,61,0.0,Existing Customer,Blue,Graduate,Unknown
721361433,51,3,F,Unknown,37,6,1,4502.0,1785,4469,2717.0,87,0.396,Existing Customer,Blue,Graduate,Married
770268933,44,5,M,$60K - $80K,38,3,2,33521.0,928,4115,32593.0,66,0.028,Existing Customer,Silver,Unknown,Married
789209283,48,3,F,Less than $40K,37,5,3,4361.0,806,4518,3555.0,84,0.185,Existing Customer,Blue,High School,Single
716204883,53,4,M,$60K - $80K,44,5,3,7026.0,1728,3935,5298.0,66,0.246,Existing Customer,Blue,College,Unknown
715506258,50,2,M,$80K - $120K,36,6,2,16388.0,2001,4477,14387.0,83,0.122,Existing Customer,Blue,High School,Married
772655733,41,1,M,$80K - $120K,31,6,2,2404.0,1887,4489,517.0,75,0.785,Existing Customer,Blue,Uneducated,Single
780383358,48,3,M,$60K - $80K,38,6,1,5649.0,748,4683,4901.0,72,0.132,Existing Customer,Blue,Graduate,Married
718522308,41,3,F,$40K - $60K,29,6,1,14345.0,960,4045,13385.0,72,0.067,Existing Customer,Blue,Post-Graduate,Unknown
716308683,47,3,F,Less than $40K,36,6,2,6524.0,1993,4267,4531.0,66,0.305,Existing Customer,Blue,High School,Married
719056833,55,1,F,Less than $40K,46,5,1,2281.0,920,3968,1361.0,66,0.403,Existing Customer,Blue,Unknown,Married
712303908,47,4,F,Less than $40K,38,3,1,2633.0,1924,3407,709.0,66,0.731,Existing Customer,Blue,College,Married
715572783,51,3,M,$80K - $120K,31,6,1,7693.0,0,4573,7693.0,93,0.0,Existing Customer,Blue,Graduate,Married
713641233,44,3,F,Unknown,31,5,6,10262.0,1888,3553,8374.0,65,0.184,Existing Customer,Blue,High School,Single
712854633,49,2,F,Unknown,39,4,1,11320.0,0,2845,11320.0,57,0.0,Existing Customer,Blue,Unknown,Single
779340183,53,1,F,Less than $40K,35,3,2,2482.0,916,4295,1566.0,72,0.369,Existing Customer,Blue,College,Single
771952683,47,3,F,Less than $40K,36,3,2,3035.0,0,3847,3035.0,63,0.0,Existing Customer,Blue,High School,Married
716639058,51,2,M,$120K +,40,4,3,26308.0,0,3278,26308.0,53,0.0,Existing Customer,Blue,Graduate,Single
779027733,53,4,F,Less than $40K,34,6,2,6721.0,1115,3718,5606.0,51,0.166,Existing Customer,Blue,Unknown,Single
713368833,49,2,M,$60K - $80K,41,6,3,6205.0,2233,3906,3972.0,64,0.36,Existing Customer,Blue,College,Single
713926308,35,3,F,Less than $40K,36,4,2,2624.0,1458,4487,1166.0,61,0.556,Existing Customer,Blue,Uneducated,Single
708720558,44,3,M,$60K - $80K,30,5,2,4489.0,0,3773,4489.0,64,0.0,Existing Customer,Blue,College,Married
711255858,42,4,F,Less than $40K,30,4,2,8777.0,1668,4141,7109.0,83,0.19,Existing Customer,Blue,Unknown,Married
798717783,51,2,F,Less than $40K,45,3,6,3250.0,0,4752,3250.0,84,0.0,Existing Customer,Blue,Unknown,Single
718642458,40,4,M,$80K - $120K,36,6,1,2126.0,1321,2992,805.0,72,0.621,Existing Customer,Blue,High School,Unknown
709788783,47,4,M,$40K - $60K,35,3,2,4907.0,773,5088,4134.0,71,0.158,Existing Customer,Blue,Unknown,Divorced
752199183,51,1,F,Unknown,44,6,2,3553.0,0,4923,3553.0,89,0.0,Existing Customer,Blue,Uneducated,Married
789707433,41,4,F,Unknown,28,4,2,2515.0,1313,4370,1202.0,68,0.522,Existing Customer,Blue,High School,Single
779468808,43,1,M,$40K - $60K,25,6,3,1616.0,0,4961,1616.0,78,0.0,Existing Customer,Blue,High School,Married
790000608,64,1,F,Less than $40K,56,4,1,6723.0,968,3838,5755.0,67,0.144,Existing Customer,Blue,Graduate,Single
770917608,42,1,F,Less than $40K,29,3,4,2756.0,1911,4656,845.0,62,0.693,Existing Customer,Blue,Uneducated,Married
719048133,52,2,F,Less than $40K,42,6,3,5456.0,0,3470,5456.0,65,0.0,Existing Customer,Blue,Uneducated,Married
771488583,46,1,F,$40K - $60K,34,4,2,3569.0,0,4186,3569.0,72,0.0,Existing Customer,Blue,Graduate,Single
717202908,39,5,M,$80K - $120K,29,3,3,34198.0,1804,4270,32394.0,59,0.053,Existing Customer,Blue,College,Married
720696558,44,2,M,$80K - $120K,31,5,2,34516.0,1311,4485,33205.0,85,0.038,Existing Customer,Blue,Graduate,Single
788989083,57,3,F,$40K - $60K,44,3,1,2817.0,1864,4535,953.0,82,0.662,Existing Customer,Blue,College,Single
720398958,53,1,F,Less than $40K,43,6,2,2126.0,1257,4340,869.0,70,0.591,Existing Customer,Blue,Uneducated,Single
716530533,43,2,F,Less than $40K,36,3,1,2573.0,1640,4094,933.0,77,0.637,Existing Customer,Blue,Uneducated,Single
714499908,45,3,F,$40K - $60K,31,5,5,2016.0,1303,3243,713.0,63,0.646,Existing Customer,Blue,Unknown,Married
708879483,48,1,F,Less than $40K,36,6,3,4006.0,1646,5006,2360.0,89,0.411,Existing Customer,Blue,College,Divorced
716044383,41,3,F,Unknown,36,5,1,5869.0,0,4191,5869.0,65,0.0,Existing Customer,Blue,High School,Unknown
711657783,50,2,F,Less than $40K,41,6,3,1438.3,0,4617,1438.3,67,0.0,Existing Customer,Blue,College,Single
715423233,46,5,M,$60K - $80K,35,3,3,1790.0,796,3539,994.0,57,0.445,Existing Customer,Blue,Unknown,Married
719264058,51,0,F,Unknown,36,5,2,5862.0,2306,4305,3556.0,51,0.393,Existing Customer,Blue,Graduate,Married
711120333,43,5,M,$60K - $80K,36,3,5,7411.0,1341,4278,6070.0,80,0.181,Existing Customer,Blue,Unknown,Married
798030933,47,4,M,$60K - $80K,41,5,2,15594.0,0,4745,15594.0,75,0.0,Existing Customer,Blue,College,Single
778949133,44,1,M,$80K - $120K,29,4,3,13298.0,1694,3476,11604.0,66,0.127,Existing Customer,Blue,Uneducated,Married
716842908,41,5,F,Less than $40K,30,4,2,1762.0,1051,4986,711.0,80,0.596,Existing Customer,Blue,Uneducated,Single
787513533,47,1,F,Less than $40K,36,6,3,2245.0,1503,3344,742.0,54,0.669,Existing Customer,Blue,Uneducated,Married
717949983,47,1,M,$40K - $60K,36,3,2,8168.0,2137,3554,6031.0,82,0.262,Existing Customer,Blue,Uneducated,Married
717549408,44,4,M,$80K - $120K,36,3,1,20485.0,0,3024,20485.0,51,0.0,Existing Customer,Blue,Graduate,Married
807600633,44,2,F,Unknown,39,6,4,9856.0,671,5408,9185.0,83,0.068,Existing Customer,Blue,Doctorate,Divorced
770293758,44,3,M,Less than $40K,38,6,1,2111.0,1047,4830,1064.0,82,0.496,Existing Customer,Blue,High School,Single
765584208,43,3,F,Less than $40K,30,3,2,2905.0,2079,4444,826.0,84,0.716,Existing Customer,Blue,Unknown,Divorced
811989858,49,4,M,$60K - $80K,44,6,3,32244.0,0,3501,32244.0,65,0.0,Existing Customer,Silver,Uneducated,Unknown
721276383,47,2,F,$40K - $60K,33,6,2,5624.0,1216,3843,4408.0,66,0.216,Existing Customer,Blue,Post-Graduate,Divorced
708585933,44,4,F,Less than $40K,36,6,2,1656.0,1429,4258,227.0,77,0.863,Existing Customer,Blue,High School,Single
709236633,40,3,F,$40K - $60K,28,3,1,6608.0,2270,4033,4338.0,58,0.344,Existing Customer,Blue,Uneducated,Divorced
827948133,47,3,F,Less than $40K,43,4,2,5062.0,1423,4535,3639.0,68,0.281,Existing Customer,Blue,Graduate,Single
718946358,44,3,M,$40K - $60K,30,3,3,1547.0,0,4348,1547.0,63,0.0,Existing Customer,Blue,Uneducated,Single
714400308,60,0,F,Less than $40K,49,3,1,11060.0,1647,4545,9413.0,83,0.149,Existing Customer,Silver,Uneducated,Single
789670533,41,2,F,$40K - $60K,26,5,1,1438.3,0,4300,1438.3,67,0.0,Existing Customer,Blue,High School,Married
770942283,46,2,F,Less than $40K,33,4,3,3670.0,0,4811,3670.0,68,0.0,Existing Customer,Blue,Unknown,Single
827074758,42,3,F,Less than $40K,38,4,1,1538.0,868,5228,670.0,61,0.564,Existing Customer,Blue,Uneducated,Single
818326083,54,3,F,$40K - $60K,49,5,1,1438.3,886,4385,552.3,91,0.616,Existing Customer,Blue,High School,Married
709449333,49,1,M,$60K - $80K,40,6,2,3170.0,1428,4097,1742.0,72,0.45,Existing Customer,Blue,High School,Single
788840283,42,2,F,Less than $40K,26,5,2,2120.0,1527,4741,593.0,86,0.72,Existing Customer,Blue,Post-Graduate,Divorced
716013858,53,0,M,$80K - $120K,34,3,1,20231.0,1434,5002,18797.0,78,0.071,Existing Customer,Blue,Graduate,Single
751422258,45,4,F,Less than $40K,38,6,3,5583.0,0,3317,5583.0,71,0.0,Existing Customer,Blue,Graduate,Married
715691808,41,3,F,Less than $40K,30,5,3,7764.0,621,3955,7143.0,72,0.08,Existing Customer,Blue,Uneducated,Divorced
712778658,52,3,F,Less than $40K,39,4,3,2001.0,909,4238,1092.0,63,0.454,Existing Customer,Blue,Graduate,Married
789580908,44,3,F,Less than $40K,37,3,2,8512.0,1471,4056,7041.0,81,0.173,Existing Customer,Blue,High School,Single
778965183,47,3,F,$40K - $60K,30,5,3,5869.0,2517,4166,3352.0,85,0.429,Existing Customer,Blue,Uneducated,Divorced
714462558,44,5,F,Unknown,36,4,2,5791.0,0,4556,5791.0,67,0.0,Existing Customer,Blue,Unknown,Married
800869758,49,3,M,$80K - $120K,43,6,1,2191.0,1414,3967,777.0,76,0.645,Existing Customer,Blue,Unknown,Married
807426033,37,2,M,$60K - $80K,32,4,1,2865.0,1176,3462,1689.0,61,0.41,Existing Customer,Blue,Unknown,Single
720091083,43,4,M,$120K +,31,6,1,6467.0,1887,4098,4580.0,61,0.292,Existing Customer,Blue,Graduate,Married
709679658,58,2,F,$40K - $60K,50,4,3,5386.0,0,4846,5386.0,84,0.0,Existing Customer,Blue,Graduate,Single
779296908,46,3,F,Less than $40K,28,5,3,1438.3,576,5098,862.3,66,0.4,Existing Customer,Blue,Graduate,Single
720682308,59,0,F,Unknown,46,5,1,5402.0,892,4770,4510.0,83,0.165,Existing Customer,Blue,Uneducated,Single
789775308,54,2,F,Less than $40K,43,6,1,1438.3,1120,4880,318.3,77,0.779,Existing Customer,Blue,Doctorate,Divorced
709749483,40,2,F,Less than $40K,29,5,1,2636.0,1953,4584,683.0,70,0.741,Existing Customer,Blue,Graduate,Unknown
710926383,32,2,F,$40K - $60K,24,5,3,1553.0,1177,4549,376.0,68,0.758,Existing Customer,Blue,Post-Graduate,Married
785024808,53,1,F,Less than $40K,47,6,2,3378.0,2134,4464,1244.0,83,0.632,Existing Customer,Blue,High School,Single
710277183,34,3,F,$40K - $60K,27,3,2,2313.0,1775,4317,538.0,68,0.767,Existing Customer,Blue,Uneducated,Single
714647808,49,0,F,Less than $40K,39,4,3,2434.0,0,4628,2434.0,73,0.0,Existing Customer,Blue,Graduate,Single
709857033,60,1,F,$40K - $60K,50,5,1,1438.3,0,4148,1438.3,84,0.0,Existing Customer,Blue,College,Single
714283458,40,2,M,$80K - $120K,36,5,1,14544.0,0,4064,14544.0,92,0.0,Existing Customer,Blue,College,Single
716702358,44,2,F,Less than $40K,33,5,3,2337.0,698,4048,1639.0,83,0.299,Existing Customer,Blue,Unknown,Married
720028683,49,2,F,$40K - $60K,39,5,3,2720.0,1926,3806,794.0,61,0.708,Existing Customer,Blue,High School,Married
757044033,44,2,M,$80K - $120K,37,3,1,1965.0,1021,3968,944.0,57,0.52,Existing Customer,Blue,Graduate,Unknown
719672283,47,4,M,$60K - $80K,39,4,2,33122.0,1587,3145,31535.0,63,0.048,Existing Customer,Silver,Graduate,Married
719054733,52,0,F,Less than $40K,40,4,3,1438.3,797,4673,641.3,69,0.554,Existing Customer,Blue,Post-Graduate,Single
793336383,47,1,F,Less than $40K,41,3,3,2709.0,2034,4915,675.0,92,0.751,Existing Customer,Blue,High School,Married
715650783,41,2,M,$60K - $80K,36,6,2,4499.0,0,4906,4499.0,75,0.0,Existing Customer,Blue,High School,Married
779544708,50,2,M,$120K +,35,4,5,34516.0,668,3931,33848.0,77,0.019,Existing Customer,Gold,Unknown,Married
712967508,47,3,M,$60K - $80K,36,4,1,2572.0,1093,5038,1479.0,86,0.425,Existing Customer,Blue,Doctorate,Unknown
710231433,56,1,M,$60K - $80K,43,5,1,3110.0,2378,3395,732.0,75,0.765,Existing Customer,Blue,Uneducated,Unknown
817960533,41,4,M,$60K - $80K,36,5,3,1734.0,857,4741,877.0,84,0.494,Existing Customer,Blue,Unknown,Married
713431008,46,5,F,Unknown,36,5,3,3562.0,0,4198,3562.0,77,0.0,Existing Customer,Blue,High School,Married
754851783,39,4,M,$60K - $80K,32,4,2,19198.0,2218,4423,16980.0,90,0.116,Existing Customer,Blue,High School,Married
808743558,42,3,F,Unknown,37,3,3,4540.0,2517,4804,2023.0,66,0.554,Existing Customer,Blue,High School,Married
778905033,45,5,F,Less than $40K,26,3,5,1438.3,1226,3889,212.3,60,0.852,Existing Customer,Blue,Graduate,Divorced
720844008,54,4,F,Less than $40K,45,6,2,1990.0,1747,5216,243.0,87,0.878,Existing Customer,Blue,Graduate,Single
714286383,59,0,M,$120K +,36,4,3,3422.0,1039,3337,2383.0,65,0.304,Existing Customer,Blue,High School,Single
718767183,45,4,F,Less than $40K,36,6,3,2192.0,1464,4905,728.0,89,0.668,Existing Customer,Blue,Post-Graduate,Unknown
712707408,43,2,F,Less than $40K,33,4,2,5152.0,1713,3919,3439.0,57,0.332,Existing Customer,Blue,Unknown,Married
789859833,41,4,M,Less than $40K,31,6,2,2515.0,1767,4388,748.0,67,0.703,Existing Customer,Blue,Doctorate,Unknown
712311258,48,3,F,$40K - $60K,36,5,3,1906.0,1259,4634,647.0,54,0.661,Existing Customer,Blue,Uneducated,Single
715340733,39,1,M,$40K - $60K,28,5,2,2222.0,0,4792,2222.0,62,0.0,Existing Customer,Blue,High School,Unknown
797495958,42,3,F,$40K - $60K,36,3,2,3015.0,0,4277,3015.0,80,0.0,Existing Customer,Blue,Unknown,Unknown
720384633,48,3,M,$40K - $60K,36,6,3,3786.0,0,3403,3786.0,70,0.0,Existing Customer,Blue,Uneducated,Single
810868758,39,3,M,$40K - $60K,34,5,1,12078.0,1687,2384,10391.0,52,0.14,Existing Customer,Blue,Uneducated,Married
719105433,48,3,F,Unknown,38,3,3,6448.0,1087,4990,5361.0,85,0.169,Existing Customer,Blue,College,Single
712335858,48,4,F,Less than $40K,36,4,3,2620.0,2081,4867,539.0,67,0.794,Existing Customer,Blue,Graduate,Married
789643383,49,2,M,$60K - $80K,35,3,3,13435.0,0,3575,13435.0,56,0.0,Existing Customer,Blue,Uneducated,Married
717733158,43,3,F,Less than $40K,29,4,2,3186.0,2517,4197,669.0,84,0.79,Existing Customer,Blue,Doctorate,Married
713205108,42,4,F,$40K - $60K,27,3,1,1950.0,1062,3873,888.0,76,0.545,Existing Customer,Blue,Graduate,Married
719749083,63,0,M,Less than $40K,54,5,2,7098.0,2224,3465,4874.0,59,0.313,Existing Customer,Blue,Doctorate,Single
811762383,42,2,F,Less than $40K,37,4,2,2250.0,1788,4908,462.0,71,0.795,Existing Customer,Blue,Graduate,Married
708710283,45,5,M,$120K +,36,6,1,34516.0,2038,4067,32478.0,75,0.059,Existing Customer,Silver,Doctorate,Married
708542283,58,1,F,Less than $40K,47,5,3,2495.0,2061,4399,434.0,70,0.826,Existing Customer,Blue,Doctorate,Married
720667383,39,2,F,Less than $40K,32,5,3,3086.0,2213,4684,873.0,81,0.717,Existing Customer,Blue,High School,Married
822952158,53,2,F,Less than $40K,49,4,2,1520.0,0,4256,1520.0,73,0.0,Existing Customer,Blue,Graduate,Married
709081683,65,1,M,Less than $40K,54,3,1,4599.0,1438,4208,3161.0,69,0.313,Existing Customer,Blue,High School,Single
720364158,55,3,F,Unknown,36,4,3,7869.0,1251,4314,6618.0,83,0.159,Existing Customer,Blue,Graduate,Unknown
713064783,60,1,F,$40K - $60K,48,3,3,5362.0,2057,4205,3305.0,83,0.384,Existing Customer,Blue,Unknown,Unknown
709873683,60,0,M,$40K - $60K,53,4,2,16541.0,1428,4352,15113.0,82,0.086,Existing Customer,Silver,Doctorate,Unknown
758106108,45,2,F,Less than $40K,38,3,2,7486.0,1758,4604,5728.0,70,0.235,Existing Customer,Blue,Uneducated,Single
711445233,42,5,F,Less than $40K,36,6,3,1438.3,0,4653,1438.3,78,0.0,Existing Customer,Blue,Uneducated,Single
778912683,51,2,F,Unknown,32,3,3,8365.0,1504,4778,6861.0,88,0.18,Existing Customer,Blue,Graduate,Single
720057183,49,4,F,Less than $40K,42,5,1,7789.0,957,3412,6832.0,70,0.123,Existing Customer,Blue,Doctorate,Single
808732458,48,3,M,$120K +,43,5,3,6626.0,1558,2838,5068.0,49,0.235,Existing Customer,Blue,Unknown,Married
719947533,46,2,F,Unknown,36,6,2,5547.0,0,4585,5547.0,79,0.0,Existing Customer,Blue,Graduate,Married
715452408,37,2,F,Less than $40K,36,4,3,1734.0,987,4727,747.0,67,0.569,Existing Customer,Blue,Graduate,Divorced
718103733,41,4,F,Less than $40K,31,4,3,2934.0,933,4253,2001.0,66,0.318,Existing Customer,Blue,Unknown,Married
788705358,44,4,M,$120K +,33,4,1,14527.0,2070,3965,12457.0,58,0.142,Existing Customer,Blue,High School,Married
772105608,48,4,F,Less than $40K,37,6,3,2646.0,872,4246,1774.0,80,0.33,Existing Customer,Blue,Uneducated,Single
718396533,47,3,M,$80K - $120K,38,5,3,8185.0,1556,4527,6629.0,83,0.19,Existing Customer,Blue,College,Single
712949733,46,5,M,$40K - $60K,37,3,2,6340.0,1985,3536,4355.0,61,0.313,Existing Customer,Blue,High School,Single
772036233,62,1,M,$80K - $120K,51,6,2,5711.0,0,4320,5711.0,72,0.0,Existing Customer,Blue,Graduate,Single
713285058,46,3,F,Less than $40K,34,4,3,2258.0,1600,4275,658.0,76,0.709,Existing Customer,Blue,Doctorate,Single
780390108,44,3,F,$40K - $60K,34,3,1,3256.0,1013,5079,2243.0,81,0.311,Existing Customer,Blue,College,Married
720585183,50,3,M,$60K - $80K,35,3,3,14854.0,2136,3659,12718.0,68,0.144,Existing Customer,Blue,High School,Married
711831558,49,4,M,$120K +,41,3,1,7184.0,1207,3244,5977.0,58,0.168,Existing Customer,Blue,College,Divorced
710854008,48,3,M,$40K - $60K,37,3,2,6541.0,1119,3902,5422.0,63,0.171,Existing Customer,Blue,Unknown,Unknown
717017808,62,0,M,$40K - $60K,52,6,1,9065.0,641,4693,8424.0,83,0.071,Existing Customer,Blue,Uneducated,Single
714435408,57,3,M,$80K - $120K,38,4,3,12663.0,1028,3297,11635.0,54,0.081,Existing Customer,Blue,High School,Single
718994583,48,2,F,Less than $40K,35,3,3,1438.3,816,4777,622.3,69,0.567,Existing Customer,Blue,College,Single
793616883,39,5,F,Less than $40K,33,5,2,1438.3,668,5205,770.3,78,0.464,Existing Customer,Blue,Graduate,Single
779978283,45,3,F,Unknown,34,4,2,5056.0,0,4428,5056.0,78,0.0,Existing Customer,Blue,High School,Married
710482533,26,0,M,$120K +,17,4,2,30928.0,2005,3863,28923.0,72,0.065,Existing Customer,Blue,Unknown,Married
